
10,0.0074
10,0.0317
10,0.0068
10,0.0092
10,0.0187
10,0.0083
10,0.0356
10,0.0064
10,0.006
10,0.0063
10,0.0066
10,0.0056
10,0.0061
10,0.0063
10,0.0052
10,0.006
10,0.0057
10,0.0072
10,0.0079
10,0.0058
10,0.0078
10,0.0067
10,0.007
10,0.006
10,0.0054
10,0.0067
10,0.0079
10,0.0061
10,0.0059
10,0.0075
10,0.0055
10,0.0195
10,0.0141
10,0.017
10,0.0081
10,0.0074
10,0.0055
10,0.0072
10,0.0072
10,0.0068
10,0.0072
10,0.0066
10,0.0053
10,0.0043
10,0.0071
10,0.0082
10,0.0065
10,0.0084
10,0.0075
10,0.0083
10,0.018
10,0.007
10,0.0046
10,0.0029
10,0.0052
10,0.0036
10,0.0058
10,0.0047
10,0.0055
10,0.0043
10,0.0069
10,0.0061
10,0.0063
10,0.0056
10,0.0063
10,0.0067
10,0.0061
10,0.008
10,0.0083
10,0.0058
10,0.0058
10,0.0062
10,0.006
10,0.007
10,0.0038
10,0.008
10,0.0052
10,0.0051
10,0.0074
10,0.0059
10,0.0061
10,0.0063
10,0.0082
10,0.0062
10,0.0055
10,0.0069
10,0.0041
10,0.0042
10,0.0059
10,0.0045
10,0.0043
10,0.0054
10,0.0296
10,0.003
10,0.0037
10,0.0043
10,0.0039
10,0.0052
10,0.0036
10,0.0035
10,0.0049
10,0.0053
10,0.0063
10,0.0055
10,0.0047
10,0.0079
10,0.0052
10,0.0052
10,0.0052
10,0.0061
10,0.0038
10,0.0072
10,0.0053
10,0.0044
10,0.0038
10,0.007
10,0.0053
10,0.0053
10,0.0081
10,0.0036
10,0.0034
10,0.0057
10,0.0037
10,0.008
10,0.0061
10,0.0044
10,0.0033
10,0.0046
10,0.0058
10,0.006
10,0.0054
10,0.0056
10,0.0048
10,0.0048
10,0.0048
10,0.0078
10,0.0037
10,0.0054
10,0.0054
10,0.0059
10,0.0056
10,0.0074
10,0.006
10,0.0056
10,0.0054
10,0.0053
10,0.008
10,0.0047
10,0.0056
10,0.006
10,0.0043
10,0.0045
10,0.0036
10,0.0029
10,0.0034
10,0.0031
10,0.0036
10,0.0082
10,0.0049
10,0.0056
10,0.0039
10,0.0042
10,0.0038
10,0.0053
10,0.0057
10,0.0036
10,0.0036
10,0.0029
10,0.0032
10,0.005
10,0.0051
10,0.0034
10,0.0053
10,0.0033
10,0.0031
10,0.0121
10,0.0094
10,0.0036
10,0.0035
10,0.0034
10,0.0031
10,0.0047
10,0.0065
10,0.004
10,0.0078
10,0.0052
10,0.0059
10,0.009
10,0.0075
10,0.0032
10,0.0053
10,0.0043
10,0.0042
10,0.0058
10,0.0045
10,0.004
10,0.0031
10,0.0051
10,0.0053
10,0.0089
10,0.0058
10,0.0054
10,0.0036
10,0.0043
10,0.003
10,0.0029
10,0.0048
10,0.0073
10,0.0037
10,0.0065
10,0.0044
10,0.0055
10,0.0055
10,0.0055
10,0.0033
10,0.0035
10,0.0045
10,0.0029
10,0.0055
10,0.0038
10,0.0036
10,0.0038
10,0.0034
10,0.0029
10,0.0032
10,0.0031
10,0.0073
10,0.0037
10,0.0058
10,0.0052
10,0.0031
10,0.0036
10,0.0082
10,0.0085
10,0.0031
10,0.0054
10,0.0053
10,0.005
10,0.0098
10,0.007
10,0.0071
10,0.006
10,0.0081
10,0.0051
10,0.0058
10,0.0029
10,0.0028
10,0.0074
10,0.0062
10,0.0056
10,0.0055
10,0.0038
10,0.0033
10,0.0029
10,0.0031
10,0.003
10,0.0036
10,0.0054
10,0.004
10,0.0055
10,0.0052
10,0.003
10,0.0028
10,0.0029
10,0.0061
10,0.0044
10,0.0037
10,0.0046
10,0.0056
10,0.0054
10,0.0038
10,0.0054
10,0.0043
10,0.0031
10,0.0029
10,0.0031
10,0.0031
10,0.0031
10,0.0031
10,0.0033
10,0.0123
10,0.0099
10,0.0034
10,0.0031
10,0.0065
10,0.0042
10,0.0052
10,0.0034
10,0.0048
10,0.006
10,0.005
10,0.0045
10,0.0044
10,0.003
10,0.0031
10,0.0032
10,0.0032
10,0.0032
10,0.0031
10,0.0046
10,0.003
10,0.0036
10,0.0031
10,0.003
10,0.003
10,0.0031
10,0.0032
10,0.0051
10,0.0052
10,0.0036
10,0.0055
10,0.0032
10,0.003
10,0.0031
10,0.0036
10,0.0031
10,0.0031
10,0.003
10,0.0032
10,0.0039
10,0.0038
10,0.0037
10,0.0032
10,0.0032
10,0.0031
10,0.0057
10,0.0042
10,0.0041
10,0.0047
10,0.0031
10,0.0066
10,0.0053
10,0.0032
10,0.0053
10,0.0032
10,0.0033
10,0.0032
10,0.0029
10,0.003
10,0.0056
10,0.0032
10,0.0052
10,0.0044
10,0.0032
10,0.0047
10,0.0046
10,0.0047
10,0.0031
10,0.0031
10,0.003
10,0.0031
10,0.0045
10,0.0049
10,0.005
10,0.0045
10,0.0031
10,0.003
10,0.0032
10,0.0033
10,0.003
10,0.0032
10,0.0062
10,0.0036
10,0.0068
10,0.0068
10,0.0036
10,0.0032
10,0.003
10,0.0031
10,0.0031
10,0.0032
10,0.0045
10,0.0044
10,0.003
10,0.003
10,0.0033
10,0.0046
10,0.0035
10,0.0031
10,0.0031
10,0.0028
10,0.003
10,0.003
10,0.003
10,0.003
10,0.003
10,0.003
10,0.0059
10,0.0052
10,0.0056
10,0.003
10,0.0031
10,0.0029
10,0.0031
10,0.0049
10,0.0051
10,0.0032
10,0.003
10,0.0031
10,0.0069
10,0.0052
10,0.003
10,0.003
10,0.003
10,0.0028
10,0.0029
10,0.0033
10,0.0028
10,0.003
10,0.0029
10,0.0029
10,0.0034
10,0.0038
10,0.0053
10,0.003
10,0.0036
10,0.0033
10,0.0031
10,0.0069
10,0.0045
10,0.0029
10,0.0031
10,0.0032
10,0.0035
10,0.0031
10,0.0043
10,0.003
10,0.0032
10,0.0036
10,0.003
10,0.0029
10,0.0031
10,0.0054
10,0.0029
10,0.0051
10,0.0035
10,0.0031
10,0.003
10,0.0032
10,0.003
10,0.003
10,0.003
10,0.003
10,0.003
10,0.0052
10,0.0059
10,0.0034
10,0.0031
10,0.0054
10,0.0031
10,0.0029
10,0.005
10,0.0029
10,0.0031
10,0.0029
10,0.0044
10,0.0029
10,0.0037
10,0.0058
10,0.003
10,0.0029
10,0.0049
10,0.0032
10,0.0031
10,0.003
10,0.0029
10,0.0029
10,0.003
10,0.0056
10,0.0051
10,0.0034
10,0.0032
10,0.003
10,0.0029
10,0.0032
10,0.0031
10,0.0031
10,0.0032
10,0.0057
10,0.003
10,0.0032
10,0.0033
10,0.003
10,0.003
10,0.01
10,0.0029
10,0.0032
10,0.0029
10,0.0031
10,0.003
10,0.0049
10,0.0041
10,0.0045
10,0.0061
10,0.0029
10,0.0046
10,0.0043
10,0.0052
10,0.003
10,0.0034
10,0.003
10,0.003
10,0.0042
10,0.0029
10,0.0059
10,0.0035
10,0.0032
10,0.0031
10,0.0033
10,0.0029
10,0.0029
10,0.0042
10,0.0058
10,0.0049
10,0.0053
10,0.0056
10,0.0057
10,0.0043
10,0.0045
10,0.0066
10,0.0045
10,0.0048
10,0.0044
10,0.0044
10,0.0046
10,0.0043
10,0.0043
10,0.0052
10,0.0039
10,0.0039
10,0.0035
10,0.0038
10,0.0036
10,0.0036
10,0.0039
10,0.0033
10,0.0037
10,0.0048
10,0.0055
10,0.0052
10,0.0044
10,0.0033
10,0.0053
10,0.0036
10,0.0034
10,0.0037
10,0.0039
10,0.0036
10,0.0063
10,0.0043
10,0.0042
10,0.0034
10,0.0035
10,0.0038
10,0.0038
10,0.0038
10,0.0034
10,0.0037
10,0.0036
10,0.0037
10,0.0057
10,0.0049
10,0.0053
10,0.0036
10,0.0039
10,0.0035
10,0.0037
10,0.0051
10,0.0038
10,0.0036
10,0.0039
10,0.005
10,0.0039
10,0.0038
10,0.0044
10,0.0037
10,0.0038
10,0.0037
10,0.0036
10,0.0038
10,0.0036
10,0.0038
10,0.0058
10,0.0052
10,0.0038
10,0.0036
10,0.0035
10,0.0044
10,0.0046
10,0.0072
10,0.0043
10,0.0043
10,0.007
10,0.0039
10,0.0051
10,0.0045
10,0.0046
10,0.0051
10,0.0051
10,0.0045
10,0.0045
10,0.0043
10,0.0044
10,0.0088
10,0.006
10,0.0048
10,0.0047
10,0.0065
10,0.0049
10,0.0034
10,0.0029
10,0.0029
10,0.0029
10,0.0029
10,0.0051
10,0.0048
10,0.0048
10,0.0044
10,0.0038
10,0.0038
10,0.0035
10,0.0029
10,0.0029
10,0.0049
10,0.0041
10,0.0045
10,0.0047
10,0.0038
10,0.0053
10,0.003
10,0.003
10,0.0029
10,0.0028
10,0.0029
10,0.0048
10,0.0029
10,0.0028
10,0.0079
10,0.005
10,0.0035
10,0.0034
10,0.0034
10,0.0032
10,0.003
10,0.0047
10,0.0031
10,0.0028
10,0.0029
10,0.0031
10,0.0028
10,0.0058
10,0.0053
10,0.003
10,0.003
10,0.0029
10,0.0042
10,0.003
10,0.0028
10,0.0028
10,0.003
10,0.003
10,0.0029
10,0.0027
10,0.006
10,0.003
10,0.0029
10,0.0055
10,0.0028
10,0.0031
10,0.0029
10,0.0032
10,0.0026
10,0.0028
10,0.0042
10,0.0049
10,0.0048
10,0.0047
10,0.0034
10,0.003
10,0.0046
10,0.0028
10,0.0027
10,0.0031
10,0.0031
10,0.0028
10,0.003
10,0.0029
10,0.005
10,0.0034
10,0.0037
10,0.0048
10,0.0032
10,0.0032
10,0.004
10,0.0044
10,0.0034
10,0.0031
10,0.0048
10,0.0076
10,0.0032
10,0.0029
10,0.0031
10,0.0047
10,0.0028
10,0.003
10,0.0029
10,0.003
10,0.006
10,0.0052
10,0.0034
10,0.0048
10,0.0029
10,0.0027
10,0.003
10,0.0054
10,0.0028
10,0.0045
10,0.0047
10,0.0042
10,0.0031
10,0.0063
10,0.003
10,0.0033
10,0.0028
10,0.0029
10,0.003
10,0.0037
10,0.0029
10,0.004
10,0.0028
10,0.0029
10,0.003
10,0.005
10,0.0038
10,0.0027
10,0.003
10,0.0052
10,0.0029
10,0.0051
10,0.0029
10,0.0035
10,0.0029
10,0.0028
10,0.0031
10,0.0044
10,0.0034
10,0.0029
10,0.0029
10,0.0038
10,0.0038
10,0.0029
10,0.0028
10,0.0031
10,0.0028
10,0.0028
10,0.0049
10,0.0063
10,0.0032
10,0.0051
10,0.0028
10,0.0031
10,0.003
10,0.0026
10,0.003
10,0.0049
10,0.0029
10,0.0028
10,0.0029
10,0.0029
10,0.0033
10,0.0033
10,0.0027
10,0.0028
10,0.0028
10,0.0028
10,0.003
10,0.0035
10,0.0027
10,0.0028
10,0.0026
10,0.0029
10,0.0035
10,0.0028
10,0.0029
10,0.003
10,0.003
10,0.0027
10,0.0025
10,0.0031
10,0.0042
10,0.0028
10,0.0032
10,0.0029
10,0.0035
10,0.0055
10,0.0033
10,0.0029
10,0.0028
10,0.005
10,0.0029
10,0.0027
10,0.0028
10,0.0029
10,0.0045
10,0.0027
10,0.003
10,0.0028
10,0.0053
10,0.005
10,0.0051
10,0.0026
10,0.0027
10,0.0029
10,0.0027
10,0.0027
10,0.003
10,0.0027
10,0.0051
10,0.0027
10,0.0043
10,0.003
10,0.0031
10,0.0029
10,0.0035
10,0.0026
10,0.0028
10,0.0029
10,0.0033
10,0.0032
10,0.005
10,0.0027
10,0.0029
10,0.0049
10,0.0029
10,0.0027
10,0.0027
10,0.0029
10,0.0057
10,0.0028
10,0.0028
10,0.0028
10,0.0047
10,0.0028
10,0.0028
10,0.0049
10,0.0055
10,0.0036
10,0.0037
10,0.0028
10,0.0058
10,0.0029
10,0.0027
10,0.0027
10,0.0041
10,0.0028
10,0.0028
10,0.0028
10,0.0033
10,0.003
10,0.0044
10,0.0026
10,0.0029
10,0.0057
10,0.0032
10,0.0047
10,0.003
10,0.0027
10,0.0028
10,0.0085
10,0.003
10,0.0054
10,0.0029
10,0.0029
10,0.0045
10,0.0032
10,0.0029
10,0.0027
10,0.0037
10,0.0039
10,0.0034
10,0.0031
10,0.0034
10,0.0048
10,0.0027
10,0.0026
10,0.0028
10,0.0045
10,0.0053
10,0.0027
10,0.003
10,0.0028
10,0.0027
10,0.0027
10,0.0043
10,0.0032
10,0.0051
10,0.0027
10,0.0049
10,0.0032
10,0.006
10,0.0029
10,0.0026
10,0.0029
10,0.0049
10,0.0027
10,0.0028
10,0.0054
10,0.005
10,0.0042
10,0.0026
10,0.0028
10,0.003
10,0.0031
10,0.0028
10,0.0026
10,0.0034
10,0.0028
10,0.0032
10,0.0029
10,0.0031
10,0.0042
10,0.0028
10,0.0029
10,0.0029
10,0.0042
10,0.0027
10,0.0029
10,0.0029
10,0.0026
10,0.0037
10,0.0039
10,0.0063
10,0.003
10,0.0035
10,0.0029
10,0.0028
10,0.0027
10,0.0063
10,0.0029
10,0.0029
10,0.0031
10,0.0028
10,0.0027
10,0.0042
10,0.0033
10,0.0031
10,0.0028
10,0.0028
10,0.0035
10,0.0028
10,0.0027
10,0.0027
10,0.0041
10,0.0044
10,0.0044
10,0.0027
10,0.0054
10,0.0067
10,0.0045
10,0.0041
10,0.0043
10,0.0041
10,0.0038
10,0.0043
10,0.0038
10,0.0041
10,0.0041
10,0.0039
10,0.0039
10,0.0059
10,0.0049
10,0.0042
10,0.0043
10,0.0042
10,0.0039
10,0.004
10,0.0044
10,0.0044
10,0.0038
10,0.0041
10,0.0081
10,0.0043
10,0.0065
10,0.0047
10,0.005
10,0.0053
10,0.004
10,0.0039
10,0.0041
10,0.0031
10,0.0026
10,0.0029
10,0.0045
10,0.0033
10,0.0027
10,0.0028
10,0.0063
10,0.0027
10,0.0046
10,0.0037
10,0.0028
10,0.0028
10,0.0059
10,0.0027
10,0.0041
10,0.005
10,0.0028
10,0.0028
10,0.0027
10,0.0051
10,0.0028
10,0.0027
10,0.0032
10,0.0028
10,0.0027
10,0.0028
10,0.0042
10,0.0028
10,0.0047
10,0.0032
10,0.0029
10,0.0046
10,0.0046
10,0.0041
10,0.0044
10,0.0042
10,0.0042
10,0.0041
10,0.0041
10,0.004
10,0.0026
10,0.0041
10,0.0039
10,0.004
10,0.0042
10,0.004
10,0.0039
10,0.004
10,0.0039
10,0.0047
10,0.0042
10,0.004
10,0.0044
10,0.0042
10,0.0042
10,0.0043
10,0.0041
10,0.0045
10,0.0041
10,0.0039
10,0.004
10,0.004
10,0.0041
10,0.004
10,0.0033
10,0.0041
10,0.0039
10,0.0033
10,0.0047
10,0.0041
10,0.0042
10,0.0042
10,0.0042
10,0.0041
10,0.0042
10,0.0041
10,0.003
10,0.0041
10,0.0048
10,0.004
10,0.0039
10,0.0046
10,0.0041
10,0.0055
10,0.0052
10,0.0048
10,0.004
10,0.0031
10,0.0041
10,0.0044
10,0.0045
10,0.0043
10,0.0041
10,0.0042
10,0.0041
10,0.0042
10,0.0043
10,0.0046
10,0.0041
10,0.0046
10,0.004
10,0.0043
10,0.0038
10,0.004
10,0.0042
10,0.0039
10,0.0042
10,0.0047
10,0.0042
10,0.0044
10,0.0044
10,0.0043
10,0.0044
10,0.0041
10,0.0039
10,0.0049
10,0.0038
10,0.0039
10,0.0041
10,0.0043
10,0.0041
10,0.0054
10,0.0045
10,0.0048
10,0.004
10,0.0041
10,0.0039
10,0.0042
10,0.0042
10,0.004
10,0.004
10,0.004
10,0.0041
10,0.0059
10,0.0046
10,0.0042
10,0.0043
10,0.0039
10,0.0039
10,0.0039
10,0.0039
10,0.0043
10,0.0038
10,0.0042
10,0.0039
10,0.0038
10,0.0047
10,0.0048
10,0.0052
10,0.0045
10,0.0046
10,0.0039
10,0.0041
10,0.0039
10,0.0041
10,0.0041
10,0.0039
10,0.0044
